order_id,order_date,customer_id,product_id,category,region,sales_channel,quantity,unit_price,sales_amount,payment_type,discount_pct
O001022,2026-02-26,C1093,P0247,Electronics,Midwest,Marketplace,5.0,851.24,4043.39,Pix,0.05
O001023,2026-02-16,C0525,P0260,Home,North,Online,2.0,1106.52,1770.43,Pix,0.2
O001024,2026-01-31,C0617,P0008,Accessories,Midwest,Marketplace,3.0,83.34,250.02,Pix,0.0
O001025,2026-01-30,C1141,P0267,Toys,South,Store,3.0,1355.8,3864.03,Boleto,0.05
O001026,2026-01-13,C1188,P0376,Accessories,South,Online,5.0,1015.59,4824.05,Boleto,0.05
O001027,2026-03-01,C0073,P0308,Electronics,South,Online,2.0,1023.91,1740.65,Debit Card,0.15
O001028,2026-01-23,C1175,P0157,Home,North,Marketplace,2.0,1175.02,2350.04,Debit Card,0.0
O001029,2026-01-31,C1458,P0276,Electronics,Southeast,Marketplace,4.0,91.15,291.68,Credit Card,0.2
O001030,2026-01-02,C0665,P0013,Toys,Southeast,Marketplace,2.0,866.84,1647.0,Credit Card,0.05
O001031,2026-02-24,C0698,P0099,Office,North,Marketplace,2.0,317.81,540.28,Credit Card,0.15
O001032,2026-01-05,C0979,P0214,Electronics,North,Marketplace,3.0,20.15,60.45,Credit Card,0.0
O001033,2026-01-04,C1039,P0217,Toys,Midwest,Store,4.0,1346.52,5386.08,Credit Card,0.0
O001034,2026-01-19,C0870,P0100,Office,Southeast,Store,3.0,1184.08,3197.02,Debit Card,0.1
O001035,2026-01-08,C0595,P0042,Home,North,Store,1.0,460.67,368.54,Boleto,0.2
O001037,2026-01-23,C0134,P0285,Toys,North,Marketplace,1.0,90.12,81.11,Credit Card,0.1
O001038,2026-01-26,C1407,P0115,Accessories,North,Online,2.0,104.89,188.8,Boleto,0.1
O001039,2026-02-07,C1213,P0078,Home,Northeast,Online,3.0,1429.06,3429.74,Pix,0.2
O001040,2026-02-23,C1208,P0359,Office,South,Store,3.0,1219.8,3110.49,Boleto,0.15
O001041,2026-02-17,C1083,P0327,Accessories,South,Online,1.0,1479.98,1183.98,Boleto,0.2
O001042,2026-01-08,C1336,P0196,Home,Midwest,Store,3.0,1310.83,3145.99,Debit Card,0.2
O001043,2026-02-09,C0283,P0001,Electronics,North,Marketplace,3.0,334.39,852.69,Credit Card,0.15
O001044,2026-01-23,C1147,P0331,Electronics,Northeast,Marketplace,2.0,827.88,1572.97,Boleto,0.05
O001045,2026-02-05,C0165,P0187,Home,North,Marketplace,1.0,696.74,557.39,Credit Card,0.2
O001046,2026-02-17,C0224,P0003,Electronics,Southeast,Marketplace,4.0,1401.46,5045.26,Debit Card,0.1
O001047,2026-02-21,C1294,P0368,Toys,Southeast,Store,5.0,1384.07,6920.35,Boleto,0.0
O001048,2026-03-01,C1048,P0116,Electronics,North,Online,2.0,617.59,1173.42,Credit Card,0.05
O001049,2026-01-15,C1103,P0070,Accessories,Southeast,Marketplace,3.0,1021.95,2605.97,Pix,0.15
O001050,2026-02-24,C0387,P0190,Toys,North,Online,5.0,454.43,1817.72,Credit Card,0.2
O001051,2026-02-01,C1280,P0222,Electronics,South,Marketplace,4.0,820.94,3283.76,Debit Card,0.0
O001052,2026-02-03,C1470,P0079,Accessories,Southeast,Store,4.0,796.07,2547.42,Pix,0.2
O001053,2026-02-03,C1106,P0192,Electronics,Southeast,Store,5.0,629.63,2833.34,Debit Card,0.1
O001054,2026-02-23,C0386,P0209,Electronics,Midwest,Store,5.0,998.09,3992.36,Boleto,0.2
O001055,2026-01-20,C0597,P0245,Accessories,Midwest,Marketplace,3.0,1343.63,3829.35,Boleto,0.05
O001057,2026-02-24,C0130,P0132,Electronics,South,Online,5.0,994.59,4972.95,Boleto,0.0
O001058,2026-02-08,C0325,P0069,Office,Midwest,Marketplace,4.0,12.45,44.82,Boleto,0.1
O001059,2026-02-10,C1189,P0201,Home,Northeast,Store,5.0,1294.49,6148.83,Pix,0.05
O001060,2026-01-09,C0612,P0342,Office,North,Marketplace,2.0,260.04,468.07,Debit Card,0.1
O001061,2026-02-15,C0530,P0327,Toys,Midwest,Online,1.0,355.44,355.44,Boleto,0.0
O001062,2026-01-24,C1156,P0260,Toys,North,Online,5.0,529.76,2383.92,Pix,0.1
O001063,2026-02-28,C0161,P0284,Accessories,North,Marketplace,2.0,174.8,297.16,Debit Card,0.15
O001064,2026-03-01,C0318,P0290,Accessories,Northeast,Marketplace,2.0,292.91,585.82,Credit Card,0.0
O001065,2026-01-13,C1464,P0018,Toys,South,Store,5.0,1111.25,5000.62,Pix,0.1
O001066,2026-02-08,C0189,P0079,Toys,South,Marketplace,2.0,1300.39,2340.7,Credit Card,0.1
O001067,2026-01-30,C0762,P0354,Electronics,South,Marketplace,2.0,66.17,125.72,Boleto,0.05
O001068,2026-02-11,C1320,P0070,Toys,South,Online,2.0,812.21,1624.42,Boleto,0.0
O001069,2026-02-21,C0882,P0363,Accessories,South,Store,5.0,1062.49,5312.45,Pix,0.0
O001070,2026-02-28,C1455,P0332,Electronics,Northeast,Online,2.0,359.78,647.6,Boleto,0.1
O001071,2026-01-06,C1152,P0020,Toys,South,Online,3.0,10.89,32.67,Boleto,0.0
O001072,2026-02-23,C0241,P0369,Toys,Northeast,Store,3.0,647.95,1943.85,Credit Card,0.0
O001073,2026-02-24,C0611,P0062,Toys,Midwest,Store,5.0,1315.1,5589.18,Credit Card,0.15
O001075,2026-02-24,C0122,P0273,Toys,North,Marketplace,1.0,1268.03,1141.23,Credit Card,0.1
O001076,2026-02-25,C0569,P0291,Electronics,Northeast,Marketplace,2.0,293.29,498.59,Pix,0.15
O001077,2026-01-21,C0710,P0321,Office,Northeast,Online,3.0,720.02,1728.05,Boleto,0.2
O001078,2026-02-22,C0492,P0379,Accessories,Southeast,Online,5.0,729.45,3464.89,Debit Card,0.05
O001079,2026-01-16,C0988,P0065,Toys,Southeast,Marketplace,4.0,1402.85,5050.26,Boleto,0.1
O001080,2026-01-17,C0535,P0391,Accessories,Midwest,Online,4.0,912.83,3103.62,Credit Card,0.15
O001081,2026-01-15,C1186,P0302,Home,North,Store,5.0,596.05,2682.22,Pix,0.1
O001082,2026-01-02,C1034,P0125,Accessories,Northeast,Marketplace,1.0,759.98,759.98,Pix,0.0
O001083,2026-01-20,C0129,P0239,Electronics,North,Online,5.0,608.23,2737.04,Boleto,0.1
O001084,2026-01-18,C0902,P0045,Home,Midwest,Online,1.0,69.32,65.85,Pix,0.05
O001086,2026-01-15,C0548,P0109,Toys,South,Store,3.0,1422.19,3413.26,Debit Card,0.2
O001087,2026-01-02,C0848,P0087,Accessories,North,Store,5.0,520.46,2342.07,Credit Card,0.1
O001088,2026-01-23,C0413,P0034,Office,North,Store,1.0,1407.72,1266.95,Boleto,0.1
O001089,2026-02-27,C0032,P0287,Office,Northeast,Online,2.0,1386.87,2773.74,Boleto,0.0
O001090,2026-01-01,C0270,P0180,Electronics,Northeast,Marketplace,2.0,231.28,439.43,Credit Card,0.05
O001091,2026-01-30,C0917,P0126,Office,Midwest,Marketplace,4.0,207.08,786.9,Boleto,0.05
O001092,2026-02-20,C1215,P0170,Office,South,Marketplace,3.0,967.76,2903.28,Debit Card,0.0
O001093,2026-02-01,C0574,P0155,Home,North,Store,4.0,314.09,1130.72,Pix,0.1
O001094,2026-02-19,C1466,P0130,Office,Midwest,Store,4.0,780.77,2498.46,Debit Card,0.2
O001095,2026-01-15,C1239,P0278,Accessories,Midwest,Store,2.0,480.99,913.88,Pix,0.05
O001096,2026-01-25,C0101,P0176,Toys,South,Online,3.0,139.74,419.22,Boleto,0.0
O001097,2026-02-14,C0344,P0366,Office,Northeast,Store,1.0,143.74,114.99,Pix,0.2
O001098,2026-02-26,C1154,P0352,Office,South,Online,1.0,375.87,375.87,Debit Card,0.0
O001099,2026-01-04,C1361,P0273,Office,Southeast,Marketplace,5.0,859.91,4084.57,Pix,0.05
O001100,2026-01-11,C1365,P0149,Home,South,Marketplace,2.0,1327.87,2522.95,Pix,0.05
O001102,2026-02-14,C1106,P0017,Office,Northeast,Marketplace,1.0,1336.45,1069.16,Boleto,0.2
O001103,2026-01-31,C0132,P0338,Office,Southeast,Store,3.0,1109.51,2995.68,Credit Card,0.1
O001104,2026-02-13,C0265,P0205,Office,North,Online,3.0,702.9,1686.96,Boleto,0.2
O001105,2026-02-24,C0531,P0346,Home,North,Marketplace,4.0,736.2,2797.56,Credit Card,0.05
O001106,2026-01-26,C0092,P0338,Home,Southeast,Online,5.0,293.6,1468.0,Pix,0.0
O001107,2026-02-11,C0787,P0273,Accessories,South,Online,4.0,1145.64,4582.56,Pix,0.0
O001108,2026-02-25,C0831,P0131,Home,Northeast,Online,3.0,1196.49,3410.0,Pix,0.05
O001109,2026-02-04,C1332,P0356,Toys,North,Marketplace,5.0,906.06,3850.75,Debit Card,0.15
O001110,2026-01-16,C0408,P0189,Office,Midwest,Online,1.0,86.38,82.06,Pix,0.05
O001111,2026-02-23,C0464,P0144,Electronics,Midwest,Store,2.0,879.3,1494.81,Boleto,0.15
O001112,2026-01-06,C0148,P0336,Accessories,Northeast,Online,1.0,336.5,319.68,Credit Card,0.05
O001113,2026-01-26,C1358,P0199,Accessories,South,Marketplace,1.0,1125.43,900.34,Boleto,0.2
O001114,2026-01-20,C0963,P0068,Home,Southeast,Marketplace,5.0,599.71,2848.62,Debit Card,0.05
O001115,2026-01-14,C0620,P0286,Home,Southeast,Store,1.0,1347.95,1145.76,Debit Card,0.15
O001116,2026-02-02,C0781,P0078,Electronics,South,Online,2.0,1003.43,1605.49,Credit Card,0.2
O001117,2026-01-28,C0996,P0066,Toys,North,Store,2.0,1466.15,2345.84,Pix,0.2
O001119,2026-02-28,C0558,P0387,Office,Southeast,Online,4.0,1054.29,3584.59,Pix,0.15
O001120,2026-01-14,C0784,P0339,Toys,South,Online,2.0,1405.72,2249.15,Debit Card,0.2
O001121,2026-02-05,C0278,P0018,Accessories,Northeast,Online,4.0,1264.74,4047.17,Pix,0.2
O001122,2026-02-20,C1095,P0048,Toys,Northeast,Marketplace,3.0,516.61,1394.85,Pix,0.1
O001123,2026-02-22,C0619,P0357,Electronics,Southeast,Marketplace,3.0,1023.77,2764.18,Debit Card,0.1
O001124,2026-02-27,C0581,P0023,Home,Northeast,Online,5.0,807.67,3634.52,Debit Card,0.1
O001125,2026-01-29,C0529,P0154,Toys,Northeast,Marketplace,5.0,1124.54,5622.7,Boleto,0.0
O001126,2026-01-11,C0422,P0328,Electronics,Southeast,Online,2.0,1003.72,1806.7,Debit Card,0.1
O001127,2026-02-24,C1038,P0266,Accessories,Southeast,Store,4.0,297.38,1130.04,Pix,0.05
O001128,2026-02-10,C0522,P0122,Home,Northeast,Marketplace,1.0,190.74,171.67,Boleto,0.1
O001129,2026-01-01,C0780,P0359,Office,North,Online,4.0,270.14,1026.53,Pix,0.05
O001130,2026-02-11,C1109,P0214,Toys,South,Marketplace,1.0,1455.03,1164.02,Debit Card,0.2
O001131,2026-01-19,C0642,P0012,Electronics,Southeast,Store,1.0,1084.49,867.59,Credit Card,0.2
O001132,2026-02-20,C1291,P0383,Toys,Southeast,Marketplace,4.0,739.78,2811.16,Pix,0.05
O001133,2026-01-11,C0636,P0309,Electronics,Northeast,Store,4.0,304.36,1034.82,Boleto,0.15
O001135,2026-01-14,C0752,P0242,Accessories,Northeast,Online,5.0,1209.62,5140.88,Credit Card,0.15
O001136,2026-02-19,C0478,P0167,Home,Northeast,Marketplace,4.0,1384.74,5538.96,Credit Card,0.0
O001137,2026-01-01,C0410,P0294,Electronics,South,Marketplace,5.0,717.41,3048.99,Debit Card,0.15
O001138,2026-01-10,C1399,P0378,Toys,North,Online,1.0,939.04,845.14,Boleto,0.1
O001139,2026-01-10,C1144,P0200,Electronics,South,Online,5.0,781.84,3127.36,Boleto,0.2
O001140,2026-02-26,C1406,P0039,Accessories,North,Online,1.0,649.43,552.02,Credit Card,0.15
O001141,2026-02-26,C0756,P0352,Electronics,South,Store,4.0,367.33,1322.39,Credit Card,0.1
O001142,2026-01-10,C0110,P0180,Office,South,Store,2.0,102.3,194.37,Boleto,0.05
O001143,2026-01-25,C0843,P0279,Toys,Midwest,Marketplace,2.0,609.44,975.1,Boleto,0.2
O001144,2026-01-31,C0576,P0232,Toys,Southeast,Online,1.0,1267.55,1204.17,Boleto,0.05
O001145,2026-02-16,C0929,P0229,Electronics,Northeast,Online,2.0,928.9,1672.02,Credit Card,0.1
O001146,2026-02-19,C1021,P0246,Office,North,Marketplace,2.0,505.32,808.51,Credit Card,0.2
O001147,2026-01-30,C0309,P0394,Accessories,Northeast,Online,4.0,1489.97,5661.89,Pix,0.05
O001148,2026-02-27,C1242,P0164,Accessories,Northeast,Online,1.0,905.18,905.18,Pix,0.0
O001149,2026-01-04,C1066,P0210,Toys,Midwest,Store,5.0,442.17,2100.31,Credit Card,0.05
O001150,2026-01-23,C1275,P0310,Toys,South,Marketplace,1.0,152.5,144.88,Debit Card,0.05
O001151,2026-02-22,C1017,P0392,Home,Midwest,Marketplace,2.0,1370.07,2192.11,Pix,0.2
O001152,2026-01-26,C1438,P0182,Home,Southeast,Marketplace,5.0,482.91,2173.1,Pix,0.1
O001153,2026-01-26,C0616,P0379,Electronics,Northeast,Marketplace,2.0,776.97,1320.85,Debit Card,0.15
O001154,2026-01-02,C0971,P0108,Electronics,North,Online,4.0,803.91,2572.51,Boleto,0.2
O001155,2026-01-22,C0972,P0258,Office,Northeast,Online,5.0,597.19,2836.65,Pix,0.05
O001156,2026-01-24,C1228,P0016,Home,Southeast,Online,4.0,1205.04,3856.13,Boleto,0.2
O001157,2026-01-13,C1483,P0330,Office,South,Online,4.0,939.02,3004.86,Debit Card,0.2
O001158,2026-02-15,C1202,P0143,Home,Northeast,Store,2.0,719.72,1223.52,Debit Card,0.15
O001159,2026-02-01,C1379,P0255,Electronics,South,Marketplace,4.0,1137.11,4548.44,Credit Card,0.0
O001160,2026-01-04,C0011,P0108,Office,Midwest,Marketplace,2.0,1416.87,2266.99,Credit Card,0.2
O001161,2026-01-21,C0496,P0237,Accessories,North,Store,5.0,669.82,2679.28,Credit Card,0.2
O001162,2026-01-23,C0635,P0144,Home,Northeast,Store,5.0,1478.85,5915.4,Pix,0.2
O001163,2026-02-11,C1433,P0300,Accessories,South,Marketplace,4.0,579.38,2317.52,Debit Card,0.0
O001164,2026-01-28,C0524,P0325,Electronics,Southeast,Marketplace,4.0,588.08,2117.09,Credit Card,0.1
O001165,2026-01-05,C0482,P0366,Home,Southeast,Store,2.0,1129.62,2146.28,Boleto,0.05
O001166,2026-02-14,C0368,P0058,Accessories,Northeast,Marketplace,3.0,1407.89,3590.12,Pix,0.15
O001167,2026-02-22,C0545,P0071,Office,South,Marketplace,1.0,1150.32,1035.29,Pix,0.1
O001168,2026-01-10,C0377,P0143,Accessories,Midwest,Online,5.0,604.7,2721.15,Credit Card,0.1
O001169,2026-01-10,C1420,P0004,Accessories,South,Online,2.0,80.02,136.03,Boleto,0.15
O001170,2026-01-25,C0215,P0098,Accessories,Southeast,Online,4.0,947.02,3788.08,Pix,0.0
O001171,2026-02-22,C0658,P0063,Toys,Midwest,Store,1.0,496.07,496.07,Pix,0.0
O001172,2026-01-14,C0772,P0349,Accessories,Midwest,Marketplace,1.0,208.68,198.25,Credit Card,0.05
O001173,2026-01-15,C1052,P0170,Home,Northeast,Online,4.0,353.28,1342.46,Pix,0.05
O001174,2026-02-11,C1191,P0352,Home,Northeast,Online,2.0,186.18,335.12,Pix,0.1
O001175,2026-01-27,C0856,P0174,Electronics,North,Online,2.0,1014.32,1927.21,Credit Card,0.05
O001176,2026-02-18,C1470,P0294,Office,Northeast,Store,4.0,1054.64,4218.56,Debit Card,0.0
O001177,2026-01-04,C0199,P0215,Electronics,Northeast,Store,2.0,1401.63,2522.93,Boleto,0.1
O001178,2026-02-12,C0689,P0380,Home,Southeast,Store,2.0,877.28,1403.65,Debit Card,0.2
O001179,2026-01-15,C1476,P0195,Office,Southeast,Online,1.0,134.0,134.0,Boleto,0.0
O001180,2026-02-19,C0503,P0124,Office,Northeast,Online,1.0,175.61,140.49,Boleto,0.2
O001181,2026-02-25,C0708,P0351,Accessories,Northeast,Online,4.0,313.95,1004.64,Debit Card,0.2
O001182,2026-01-20,C0207,P0151,Office,South,Marketplace,4.0,473.96,1516.67,Debit Card,0.2
O001183,2026-01-15,C1169,P0037,Toys,South,Online,5.0,979.74,3918.96,Debit Card,0.2
O001184,2026-01-18,C0206,P0062,Toys,Southeast,Online,4.0,453.81,1542.95,Debit Card,0.15
O001185,2026-01-19,C0365,P0300,Toys,South,Online,1.0,257.62,218.98,Pix,0.15
O001186,2026-02-28,C0546,P0194,Accessories,South,Online,5.0,20.64,98.04,Debit Card,0.05
O001187,2026-02-10,C0231,P0378,Office,Southeast,Store,2.0,389.58,701.24,Boleto,0.1
O001188,2026-03-01,C1152,P0179,Toys,North,Online,5.0,154.07,654.8,Pix,0.15
O001189,2026-02-18,C1102,P0085,Electronics,Northeast,Marketplace,5.0,128.03,640.15,Pix,0.0
O001190,2026-01-05,C1082,P0185,Accessories,Northeast,Marketplace,4.0,912.79,3286.04,Debit Card,0.1
O001191,2026-01-19,C1330,P0161,Toys,Midwest,Store,5.0,1145.22,5726.1,Credit Card,0.0
O001192,2026-01-29,C1402,P0108,Office,Southeast,Store,2.0,769.39,1538.78,Debit Card,0.0
O001193,2026-01-01,C1095,P0219,Office,Midwest,Store,5.0,1418.6,6029.05,Pix,0.15
O001194,2026-01-20,C0486,P0182,Toys,Midwest,Marketplace,1.0,1438.72,1150.98,Credit Card,0.2
O001195,2026-01-18,C1081,P0093,Office,South,Store,3.0,613.4,1840.2,Debit Card,0.0
O001196,2026-02-14,C1411,P0277,Home,North,Marketplace,3.0,133.03,359.18,Pix,0.1
O001197,2026-01-25,C0639,P0237,Home,South,Online,5.0,395.6,1681.3,Debit Card,0.15
O001198,2026-02-13,C0109,P0354,Accessories,Northeast,Marketplace,5.0,713.62,3211.29,Credit Card,0.1
O001199,2026-02-22,C0973,P0087,Home,Midwest,Store,1.0,19.21,18.25,Credit Card,0.05
O001200,2026-01-19,C0211,P0391,Toys,Midwest,Store,2.0,1441.51,2450.57,Debit Card,0.15
O001201,2026-01-09,C1041,P0283,Office,South,Marketplace,2.0,680.42,1156.71,Boleto,0.15
O001202,2026-01-19,C0837,P0373,Electronics,South,Online,3.0,362.71,924.91,Debit Card,0.15
O001203,2026-02-09,C0429,P0388,Office,Northeast,Online,1.0,1281.44,1089.22,Debit Card,0.15
O001204,2026-01-04,C0728,P0285,Office,North,Marketplace,1.0,414.78,331.82,Debit Card,0.2
O001205,2026-01-18,C1081,P0211,Electronics,South,Store,4.0,208.66,751.18,Debit Card,0.1
O001206,2026-02-04,C1303,P0209,Office,Midwest,Marketplace,1.0,526.97,447.92,Credit Card,0.15
O001207,2026-01-09,C0271,P0188,Accessories,North,Online,5.0,775.66,3490.47,Boleto,0.1
O001208,2026-01-19,C1389,P0076,Office,Midwest,Store,4.0,365.05,1460.2,Debit Card,0.0
O001209,2026-02-14,C0641,P0010,Home,Midwest,Marketplace,3.0,23.54,60.03,Debit Card,0.15
O001210,2026-01-22,C1170,P0368,Office,South,Marketplace,3.0,1063.36,2871.07,Pix,0.1
O001211,2026-02-08,C0989,P0082,Home,Southeast,Store,4.0,680.66,2586.51,Credit Card,0.05
O001212,2026-01-07,C0932,P0038,Home,Midwest,Store,3.0,597.77,1613.98,Debit Card,0.1
O001213,2026-01-09,C0494,P0200,Electronics,North,Online,3.0,1437.63,3450.31,Boleto,0.2
O001214,2026-01-14,C0158,P0004,Home,Northeast,Online,4.0,491.25,1670.25,Debit Card,0.15
O001215,2026-01-12,C0194,P0235,Toys,Northeast,Marketplace,4.0,353.18,1200.81,Credit Card,0.15
O001216,2026-01-15,C0088,P0217,Office,Northeast,Online,1.0,1123.47,954.95,Credit Card,0.15
O001217,2026-02-11,C0133,P0108,Toys,South,Marketplace,2.0,20.13,34.22,Credit Card,0.15
O001218,2026-01-12,C0658,P0074,Toys,Northeast,Store,4.0,1475.18,5015.61,Pix,0.15
O001219,2026-01-07,C0318,P0297,Electronics,Northeast,Store,3.0,914.91,2607.49,Debit Card,0.05
O001220,2026-01-06,C0045,P0314,Toys,Midwest,Store,3.0,324.35,827.09,Credit Card,0.15
O001221,2026-01-15,C1102,P0326,Toys,South,Store,2.0,631.91,1137.44,Boleto,0.1
O001222,2026-01-03,C0214,P0342,Home,North,Store,2.0,187.34,299.74,Boleto,0.2
O001223,2026-01-12,C1117,P0176,Accessories,South,Online,1.0,934.15,887.44,Credit Card,0.05
O001224,2026-01-04,C1162,P0231,Office,Northeast,Online,1.0,414.0,372.6,Credit Card,0.1
O001225,2026-01-05,C0992,P0393,Toys,South,Marketplace,3.0,768.61,1844.66,Pix,0.2
O001226,2026-01-24,C0152,P0259,Toys,Southeast,Online,4.0,370.07,1332.25,Debit Card,0.1
O001227,2026-01-31,C1080,P0108,Toys,Northeast,Store,1.0,1168.81,993.49,Pix,0.15
O001228,2026-02-15,C0846,P0141,Office,Midwest,Marketplace,3.0,970.28,2474.21,Pix,0.15
O001229,2026-02-09,C1265,P0355,Office,Southeast,Marketplace,1.0,1055.33,1055.33,Boleto,0.0
O001230,2026-01-13,C0180,P0066,Home,Midwest,Marketplace,4.0,272.28,980.21,Boleto,0.1
O001231,2026-01-26,C0534,P0367,Home,Southeast,Marketplace,3.0,1219.32,3292.16,Boleto,0.1
O001232,2026-03-01,C0442,P0396,Accessories,Southeast,Marketplace,5.0,1042.45,4169.8,Pix,0.2
O001233,2026-02-10,C0693,P0268,Toys,South,Marketplace,5.0,1373.5,6867.5,Credit Card,0.0
O001234,2026-02-26,C0040,P0374,Home,Midwest,Marketplace,5.0,13.09,52.36,Debit Card,0.2
O001235,2026-01-26,C0523,P0382,Electronics,South,Marketplace,5.0,858.26,4076.74,Boleto,0.05
O001236,2026-02-21,C0162,P0067,Accessories,Northeast,Marketplace,3.0,679.41,1630.58,Credit Card,0.2
O001237,2026-01-02,C1094,P0297,Home,Midwest,Marketplace,4.0,490.99,1865.76,Credit Card,0.05
O001238,2026-01-16,C0396,P0199,Electronics,South,Store,1.0,688.06,550.45,Boleto,0.2
O001239,2026-01-23,C1115,P0238,Electronics,North,Store,2.0,1350.62,2296.05,Debit Card,0.15
O001240,2026-01-25,C1359,P0252,Accessories,North,Marketplace,1.0,1253.14,1002.51,Credit Card,0.2
O001241,2026-02-18,C1076,P0289,Toys,Midwest,Marketplace,2.0,797.77,1515.76,Pix,0.05
O001242,2026-02-07,C1398,P0373,Office,North,Online,5.0,658.17,3126.31,Boleto,0.05
O001243,2026-01-15,C0682,P0123,Toys,North,Online,4.0,1194.57,4778.28,Pix,0.0
O001244,2026-01-16,C0822,P0358,Home,North,Marketplace,3.0,737.93,2103.1,Debit Card,0.05
O001245,2026-01-30,C0681,P0315,Office,South,Marketplace,5.0,977.84,3911.36,Credit Card,0.2
O001246,2026-02-08,C1325,P0148,Accessories,South,Marketplace,5.0,122.17,580.31,Credit Card,0.05
O001247,2026-02-14,C0923,P0128,Home,North,Store,2.0,1350.12,2430.22,Boleto,0.1
O001248,2026-02-07,C0453,P0226,Accessories,Midwest,Store,5.0,1254.11,5957.02,Debit Card,0.05
O001249,2026-02-17,C0351,P0147,Office,North,Marketplace,1.0,1399.2,1119.36,Credit Card,0.2
O001250,2026-02-27,C0179,P0039,Electronics,Northeast,Store,4.0,701.36,2244.35,Pix,0.2
O001251,2026-02-21,C0097,P0358,Accessories,Southeast,Online,2.0,121.69,243.38,Debit Card,0.0
O001252,2026-01-21,C0735,P0102,Toys,Midwest,Marketplace,2.0,107.26,193.07,Credit Card,0.1
O001253,2026-02-16,C0338,P0123,Accessories,South,Store,1.0,776.2,698.58,Credit Card,0.1
O001254,2026-01-31,C1436,P0103,Office,North,Marketplace,1.0,1368.61,1163.32,Pix,0.15
O001255,2026-01-03,C0703,P0051,Accessories,North,Marketplace,2.0,1241.32,2110.24,Pix,0.15
O001256,2026-01-10,C0581,P0265,Office,Northeast,Store,2.0,700.8,1121.28,Boleto,0.2
O001257,2026-01-31,C0010,P0114,Toys,Northeast,Store,4.0,602.96,1929.47,Debit Card,0.2
O001258,2026-02-18,C0838,P0177,Accessories,Midwest,Marketplace,3.0,722.02,2057.76,Boleto,0.05
O001259,2026-01-21,C1005,P0346,Office,North,Store,4.0,95.07,304.22,Credit Card,0.2
O001260,2026-01-15,C0123,P0144,Accessories,North,Store,1.0,27.76,24.98,Debit Card,0.1
O001261,2026-02-21,C0047,P0351,Home,Southeast,Store,5.0,679.07,3055.82,Pix,0.1
O001262,2026-01-21,C0438,P0155,Office,Northeast,Online,2.0,374.54,674.17,Pix,0.1
O001263,2026-02-07,C1198,P0217,Home,Southeast,Online,3.0,534.38,1603.14,Boleto,0.0
O001264,2026-02-22,C1223,P0320,Accessories,North,Marketplace,5.0,388.85,1555.4,Debit Card,0.2
O001265,2026-02-25,C0788,P0264,Toys,Southeast,Store,2.0,912.57,1733.88,Debit Card,0.05
O001266,2026-02-26,C0605,P0265,Office,Southeast,Online,2.0,1132.15,1924.66,Debit Card,0.15
O001267,2026-01-20,C1389,P0374,Toys,South,Online,5.0,94.93,474.65,Debit Card,0.0
O001268,2026-02-09,C1117,P0336,Accessories,South,Online,4.0,173.14,554.05,Debit Card,0.2
O001269,2026-02-02,C1097,P0249,Home,Northeast,Store,3.0,418.58,1192.95,Debit Card,0.05
O001270,2026-01-29,C0988,P0220,Electronics,North,Online,5.0,1016.09,4826.43,Boleto,0.05
O001271,2026-02-05,C0873,P0283,Office,North,Marketplace,2.0,203.49,406.98,Credit Card,0.0
O001272,2026-01-09,C0923,P0129,Toys,Southeast,Marketplace,2.0,774.12,1548.24,Pix,0.0
O001273,2026-02-23,C1149,P0067,Toys,Northeast,Store,5.0,490.26,1961.04,Boleto,0.2
O001275,2026-01-20,C1127,P0024,Home,Northeast,Online,4.0,964.27,3857.08,Credit Card,0.0
O001276,2026-02-28,C0117,P0116,Office,Midwest,Store,5.0,873.89,3932.5,Credit Card,0.1
O001277,2026-02-15,C0823,P0331,Office,Southeast,Store,4.0,81.64,261.25,Debit Card,0.2
O001279,2026-01-17,C0243,P0207,Accessories,North,Online,1.0,532.66,532.66,Debit Card,0.0
O001280,2026-01-15,C0115,P0068,Toys,Northeast,Online,3.0,1392.74,3342.58,Pix,0.2
O001281,2026-01-10,C1099,P0103,Accessories,Northeast,Store,1.0,538.28,484.45,Debit Card,0.1
O001282,2026-02-08,C0259,P0204,Office,Southeast,Online,1.0,1344.77,1075.82,Pix,0.2
O001283,2026-02-17,C1026,P0383,Toys,Northeast,Store,4.0,823.05,2633.76,Pix,0.2
O001284,2026-02-05,C1052,P0333,Home,Midwest,Store,1.0,708.9,638.01,Debit Card,0.1
